citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,111263,https://www.courtlistener.com/opinion/111263/massachusetts-v-sheppard/,Supreme Court of the United States,Sheppard,Massachusetts v. Sheppard,"['52 U.S.L.W. 5177', '1984 U.S. LEXIS 154', '468 U.S. 981', '104 S. Ct. 3424', '82 L. Ed. 2d 737']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1201458,https://www.courtlistener.com/opinion/1201458/state-v-gutierrez/,New Mexico Supreme Court,Gutierrez,State v. Gutierrez,"['116 N.M. 431', '863 P.2d 1052']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1455887,https://www.courtlistener.com/opinion/1455887/united-states-v-corrigan/,"District Court, M.D. Tennessee",Corrigan,United States v. Corrigan,"['1992 WL 385869', '1992 U.S. Dist. LEXIS 19794', '809 F. Supp. 567']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1516979,https://www.courtlistener.com/opinion/1516979/united-states-v-huggins/,"District Court, District of Columbia",Huggins,United States v. Huggins,"['1990 WL 37601', '1990 U.S. Dist. LEXIS 3539', '733 F. Supp. 445']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1532361,https://www.courtlistener.com/opinion/1532361/davis-v-state/,Court of Appeals of Texas,Davis,Davis v. State,"['1992 WL 99352', '831 S.W.2d 426']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1636735,https://www.courtlistener.com/opinion/1636735/state-v-hammett/,Missouri Court of Appeals,Hammett,State v. Hammett,"['1989 WL 156469', '1989 Mo. App. LEXIS 1861', '784 S.W.2d 293']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1664632,https://www.courtlistener.com/opinion/1664632/state-v-grawien/,Court of Appeals of Wisconsin,Grawien,State v. Grawien,"['1985 Wisc. App. LEXIS 3188', '123 Wis. 2d 428', '367 N.W.2d 816']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1861836,https://www.courtlistener.com/opinion/1861836/state-v-garcia/,Supreme Court of Florida,Garcia,State v. Garcia,"['1989 WL 83143', '547 So. 2d 628']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1955209,https://www.courtlistener.com/opinion/1955209/connelly-v-state/,Court of Special Appeals of Maryland,Connelly,Connelly v. State,"['1990 Md. App. LEXIS 58', '82 Md. App. 358', '571 A.2d 881']",,,
1938293,https://www.courtlistener.com/opinion/1938293/minor-v-state/,Court of Appeals of Maryland,1993246,https://www.courtlistener.com/opinion/1993246/people-v-reed/,Appellate Court of Illinois,Reed,People v. Reed,"['1990 Ill. App. LEXIS 1329', '147 Ill. Dec. 829', '202 Ill. App. 3d 760', '559 N.E.2d 1169']",,,
